Midascontactid,Createdat,Emailpermissionstatus,Cont.Acq.Src,Email.Src.First,Segment,Segmentsecondary,Email.Acq.Dt,Email.Pref.Ch.Dt,Entry.Point.List,Cont.Acq.Src2,Cont.Acq.Dte,Prod.Buy.Last,Prod.Buy.First,Prod.Buy.Accessories,Prod.Buy.All.In.One.Desktop,Prod.Buy.Desktop,Prod.Buy.Idc,Prod.Buy.Idpd,Prod.Buy.Laptop,Prod.Buy.Servers,Prod.Buy.Software,Prod.Buy.Thnkc,Prod.Buy.Thnkp,Prod.Buy.Warranties,Prod.Buy.Workstation,Prod.Buy.Android.Tablet,Prod.Buy.Windows.Tablet,Prod.Buy.Convertible,Prod.Buy.Android.Os,Prod.Buy.Gaming,Prod.Buy.Windows.Os,Prod.Buy.Gaming.Related,Country,Eml.Sent.Num,Eml.Sent.First.Ts,Eml.Sent.Last.Ts,Eml.Open.Num,Eml.Open.First.Ts,Eml.Open.Last.Ts,Eml.Click.Num,Eml.Click.First.Ts,Eml.Click.Last.Ts,Eml.Bounce.Last.Ts,Eml.Unsub.Last.Ts,Eml.Spam.Last.Ts,Email.Domain,Em.Pref.Status,Em.Pref.Dte,Invalid.Email.Dte,Em.Spamclplt.Dte
1046288888,04/02/2020,U,OOBWIN15,,CON,,NA,03/02/2020,|OOBWIN1506|,OOBWIN15,03/02/2020,03/02/2020,03/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,04/02/2020,19/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,U,03/02/2020,NA,NA
1041570632,08/09/2019,I,ADBEMA19,ADBEMA19,CON,,08/09/2019,08/09/2019,|ADBEMA1906|,ADBEMA19,08/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,92,08/09/2019,20/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,08/09/2019,NA,NA
1046555885,16/02/2020,I,OOBWIN15,OOBWIN15,CON,,16/02/2020,16/02/2020,|OOBWIN1506|,OOBWIN15,16/02/2020,16/02/2020,16/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,16/02/2020,16/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,I,16/02/2020,NA,NA
1045835421,16/01/2020,U,SAPCRMSH,,CON,,NA,17/01/2020,|HYBRIS1506|SAPCRMSHIP120501|,SAPCRMSH,14/01/2020,14/01/2020,14/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,adjustmedia.co,U,17/01/2020,NA,NA
1043060755,29/10/2019,I,OOBWIN15,OOBWIN15,CON,,28/10/2019,28/10/2019,|OOBWIN1506|,OOBWIN15,28/10/2019,28/10/2019,28/10/2019,NA,NA,NA,NA,28/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/10/2019,US,6,27/11/2019,14/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,28/10/2019,NA,NA
1044581099,14/12/2019,I,OOBWIN15,OOBWIN15,CON,,14/12/2019,14/12/2019,|OOBWIN1506|,OOBWIN15,14/12/2019,14/12/2019,14/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,14/12/2019,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,14/12/2019,NA,NA
1039274118,23/07/2019,U,COMAPS16,,CON,,NA,14/07/2019,|COMAPS1603|,COMAPS16,14/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,U,14/07/2019,NA,NA
1037806928,06/04/2019,U,SAPCRMSH,,CON,,NA,08/04/2019,|OOBWIN1506|SAPCRMSHIP120501|,SAPCRMSH,01/04/2019,08/04/2019,28/03/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,08/04/2019,NA,NA
1046141212,29/01/2020,I,CROWDS19,CROWDS19,CON,,28/01/2020,08/02/2020,|CROWDS1902|HYBORD1502|HYBRIS1506|,CROWDS19,28/01/2020,08/02/2020,29/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,08/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,16,02/02/2020,20/02/2020,2,06/02/2020,07/02/2020,0,NA,NA,NA,NA,NA,acmesolution.com,I,29/01/2020,NA,NA
1045120442,28/12/2019,U,OOBWIN15,,CON,,NA,27/12/2019,|OOBWIN1506|,OOBWIN15,27/12/2019,27/12/2019,27/12/2019,NA,NA,NA,NA,27/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,27/12/2019,NA,NA
1043781747,16/12/2019,U,COMAPS16,,CON,,NA,30/11/2019,|COMAPS1603|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|,COMAPS16,28/11/2019,30/11/2019,28/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,30/11/2019,NA,NA
1042371715,01/10/2019,I,ADBEMA19,ADBEMA19,CON,,01/10/2019,01/10/2019,|ADBEMA1906|,ADBEMA19,01/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,81,01/10/2019,20/02/2020,5,02/10/2019,12/11/2019,3,07/10/2019,12/11/2019,NA,NA,NA,live.com,I,01/10/2019,NA,NA
1043359284,13/11/2019,I,OOBWIN15,OOBWIN15,CON,,13/11/2019,13/11/2019,|OOBWIN1506|,OOBWIN15,13/11/2019,13/11/2019,13/11/2019,NA,NA,NA,NA,13/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,31,13/11/2019,14/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,13/11/2019,NA,NA
1041804151,13/09/2019,I,OOBWIN15,OOBWIN15,CON,,12/09/2019,12/09/2019,|OOBWIN1506|,OOBWIN15,12/09/2019,12/09/2019,12/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,12/09/2019,NA,NA
1039406776,23/07/2019,U,OOBWIN15,,CON,,NA,21/07/2019,|OOBWIN1506|,OOBWIN15,21/07/2019,21/07/2019,21/07/2019,NA,NA,NA,NA,21/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,23/07/2019,24/12/2019,3,23/07/2019,26/11/2019,0,NA,NA,NA,NA,NA,yahoo.com,U,21/07/2019,NA,NA
1044052166,05/12/2019,U,SAPCRMSH,,CON,,NA,06/12/2019,|OOBWIN1506|SAPCRMSHIP120501|,SAPCRMSH,04/12/2019,06/12/2019,30/11/2019,NA,NA,NA,NA,04/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,hotmail.com,U,06/12/2019,NA,NA
1039300131,23/07/2019,I,OOBWIN15,OOBWIN15,CON,,15/07/2019,15/07/2019,|OOBWIN1506|,OOBWIN15,15/07/2019,15/07/2019,15/07/2019,NA,NA,15/07/2019,15/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,13/10/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,hotmail.com,I,15/07/2019,NA,NA
1044656385,17/12/2019,I,OOBWIN15,OOBWIN15,CON,,17/12/2019,17/12/2019,|OOBWIN1506|,OOBWIN15,17/12/2019,17/12/2019,17/12/2019,NA,NA,NA,NA,17/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,17/12/2019,13/01/2020,2,19/12/2019,29/12/2019,0,NA,NA,NA,NA,NA,hotmail.com,I,17/12/2019,NA,NA
1046716429,25/02/2020,U,OOBWIN15,,CON,,NA,22/02/2020,|OOBWIN1506|,OOBWIN15,22/02/2020,22/02/2020,22/02/2020,NA,NA,NA,NA,22/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,outlook.com,U,22/02/2020,NA,NA
1046191209,31/01/2020,I,OOBWIN15,OOBWIN15,CON,,31/01/2020,31/01/2020,|OOBWIN1506|,OOBWIN15,31/01/2020,31/01/2020,31/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,31/01/2020,31/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,31/01/2020,NA,NA
1041864632,15/09/2019,U,OOBWIN15,,CON,,NA,14/09/2019,|OOBWIN1506|,OOBWIN15,14/09/2019,14/09/2019,14/09/2019,NA,NA,NA,NA,14/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,14/09/2019,NA,NA
1040177009,26/08/2019,I,HYBRIS15,HYBRIS15,CON,,25/08/2019,25/08/2019,|HYBRIS1506|,HYBRIS15,25/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,hotmali.cn,I,25/08/2019,NA,NA
1039713574,08/08/2019,I,OOBWIN15,OOBWIN15,CON,,07/08/2019,07/08/2019,|OOBWIN1506|,OOBWIN15,07/08/2019,07/08/2019,07/08/2019,NA,NA,NA,NA,07/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,08/08/2019,24/12/2019,2,14/01/2020,14/01/2020,0,NA,NA,NA,NA,NA,hotmail.com,I,07/08/2019,NA,NA
1045830489,16/01/2020,U,OOBWIN15,,CON,,NA,15/01/2020,|OOBWIN1506|,OOBWIN15,15/01/2020,15/01/2020,15/01/2020,NA,NA,NA,NA,15/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,15/01/2020,NA,NA
1003212079,22/11/2019,I,LDRPRELD,LDRPRELD,CON,,28/12/2014,21/11/2019,|HYBRIS1506|LEADERTECH|,LDRPRELD,28/12/2014,28/12/2014,28/12/2014,NA,NA,NA,NA,NA,28/12/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/12/2014,NA,US,4,28/12/2016,27/12/2017,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,I,28/12/2014,NA,NA
1038064505,23/04/2019,U,COMAPS16,,CON,,NA,26/04/2019,|COMAPS1603|SAPCRMSHIP120501|,COMAPS16,23/04/2019,26/04/2019,23/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,7,28/04/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,solucomp.com,U,26/04/2019,NA,NA
1042881239,21/10/2019,U,OOBWIN15,,CON,,NA,19/10/2019,|OOBWIN1506|,OOBWIN15,19/10/2019,19/10/2019,19/10/2019,NA,NA,NA,NA,19/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,outlook.com,U,19/10/2019,NA,NA
1041304531,04/09/2019,U,OOBWIN15,,CON,,NA,01/09/2019,|OOBWIN1506|,OOBWIN15,01/09/2019,01/09/2019,01/09/2019,NA,NA,NA,NA,01/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,05/09/2019,24/12/2019,4,07/09/2019,16/01/2020,1,07/09/2019,14/09/2019,NA,NA,NA,dm-ins.comcastbiz.net,U,01/09/2019,NA,NA
1043025685,28/10/2019,U,OOBWIN15,,CON,,NA,26/10/2019,|OOBWIN1506|,OOBWIN15,26/10/2019,26/10/2019,26/10/2019,NA,NA,26/10/2019,26/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,17,28/10/2019,30/11/2019,2,07/11/2019,28/11/2019,0,NA,NA,NA,NA,NA,gmail.com,U,26/10/2019,NA,NA
1046031049,24/01/2020,I,OOBWIN15,OOBWIN15,CON,,24/01/2020,24/01/2020,|OOBWIN1506|,OOBWIN15,24/01/2020,24/01/2020,24/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,24/01/2020,24/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,I,24/01/2020,NA,NA
1039262488,23/07/2019,U,OOBWIN15,,CON,,NA,13/07/2019,|OOBWIN1506|,OOBWIN15,13/07/2019,13/07/2019,13/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,23/07/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,13/07/2019,NA,NA
1044593440,15/12/2019,U,OOBWIN15,,CON,,NA,14/12/2019,|OOBWIN1506|,OOBWIN15,14/12/2019,14/12/2019,14/12/2019,NA,14/12/2019,NA,14/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,24/12/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,14/12/2019,NA,NA
1044639837,17/12/2019,U,OOBWIN15,,CON,,NA,16/12/2019,|OOBWIN1506|,OOBWIN15,16/12/2019,16/12/2019,16/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,28,24/12/2019,20/02/2020,6,01/01/2020,06/02/2020,0,NA,NA,NA,NA,NA,gmail.com,U,16/12/2019,NA,NA
1042828229,17/10/2019,I,OOBWIN15,OOBWIN15,CON,,17/10/2019,17/10/2019,|OOBWIN1506|,OOBWIN15,17/10/2019,17/10/2019,17/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,17/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,33,17/10/2019,18/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,westfall-technik.com,I,17/10/2019,NA,NA
1038558820,29/05/2019,U,OOBWIN15,,CON,,NA,28/05/2019,|OOBWIN1506|,OOBWIN15,28/05/2019,28/05/2019,28/05/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/05/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,30/05/2019,24/12/2019,2,30/05/2019,17/09/2019,0,NA,NA,NA,NA,NA,yahoo.com,U,28/05/2019,NA,NA
1043094909,31/10/2019,U,GAMPAX19,,CON,,NA,31/08/2019,|GAMPAX1908|,GAMPAX19,31/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,hotmail.com,U,31/08/2019,NA,NA
1045048943,26/12/2019,I,OOBWIN15,OOBWIN15,CON,,26/12/2019,26/12/2019,|OOBWIN1506|,OOBWIN15,26/12/2019,26/12/2019,26/12/2019,NA,NA,NA,NA,26/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,26/12/2019,17/01/2020,2,29/12/2019,14/01/2020,0,NA,NA,NA,NA,NA,msn.com,I,26/12/2019,NA,NA
1043819434,16/12/2019,U,HYBORD15,,AFF,,NA,01/12/2019,|HYBORD1502|SAPCRMSHIP120501|,HYBORD15,28/11/2019,01/12/2019,28/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,05/02/2020,05/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,163.com,U,01/12/2019,NA,NA
1040027921,21/08/2019,I,HYBRIS15,HYBRIS15,CON,,20/08/2019,20/08/2019,|HYBRIS1506|,HYBRIS15,20/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,hotmali.cn,I,20/08/2019,NA,NA
1038747643,11/06/2019,U,OOBWIN15,,CON,,NA,10/06/2019,|OOBWIN1506|,OOBWIN15,10/06/2019,10/06/2019,10/06/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,legendpower.com,U,10/06/2019,NA,NA
1042434895,04/10/2019,I,SAPCRMSH,CROWDS19,CON,,16/10/2019,23/10/2019,|CROWDS1902|HYBORD1502|HYBRIS1506|OOBWIN1506|SAPCRMSHIP120501|,SAPCRMSH,03/10/2019,23/10/2019,02/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/10/2019,11/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,US,87,04/10/2019,20/02/2020,21,05/10/2019,13/02/2020,6,31/10/2019,26/12/2019,NA,NA,NA,sbcglobal.net,I,16/10/2019,NA,NA
1039562633,13/08/2019,I,HYBRIS15,ADBEMA19,CON,,12/08/2019,12/08/2019,|ADBEMA1906|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|,HYBRIS15,30/07/2019,12/08/2019,30/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,102,14/08/2019,20/02/2020,100,14/08/2019,18/02/2020,0,NA,NA,NA,NA,NA,ohio.edu,I,12/08/2019,NA,NA
1042927967,22/10/2019,I,OOBWIN15,OOBWIN15,CON,,22/10/2019,22/10/2019,|OOBWIN1506|,OOBWIN15,22/10/2019,22/10/2019,22/10/2019,NA,NA,NA,NA,22/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,33,22/10/2019,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,aol.com,I,22/10/2019,NA,NA
1039873273,15/08/2019,I,HYBRIS15,HYBRIS15,CON,,14/08/2019,14/08/2019,|HYBRIS1506|,HYBRIS15,14/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,hotmali.cn,I,14/08/2019,NA,NA
1038298647,10/05/2019,I,NETMINNG,NETMINNG,CON,,10/05/2019,10/05/2019,|IGNONE20121024|,NETMINNG,10/05/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.vom,I,10/05/2019,11/05/2019,NA
1045150119,29/12/2019,U,SAPCRMSH,,CON,,NA,27/12/2019,|SAPCRMSHIP120501|,SAPCRMSH,27/12/2019,27/12/2019,27/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,22,16/01/2020,20/02/2020,4,16/01/2020,10/02/2020,2,29/01/2020,10/02/2020,NA,NA,NA,gmail.com,U,27/12/2019,NA,NA
1042996713,26/10/2019,I,COMAPS16,HYBRIS15,CON,,25/10/2019,08/11/2019,|COMAPS1603|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|,COMAPS16,25/10/2019,25/10/2019,25/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,15,26/10/2019,30/11/2019,7,27/10/2019,30/11/2019,3,27/10/2019,23/11/2019,NA,NA,NA,gmail.com,I,25/10/2019,NA,NA
1045978336,22/01/2020,I,OOBWIN15,OOBWIN15,CON,,22/01/2020,22/01/2020,|OOBWIN1506|,OOBWIN15,22/01/2020,22/01/2020,22/01/2020,NA,NA,NA,NA,22/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,22/01/2020,22/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,22/01/2020,NA,NA
1045553735,11/01/2020,I,OOBWIN15,OOBWIN15,CON,,11/01/2020,11/01/2020,|OOBWIN1506|,OOBWIN15,11/01/2020,11/01/2020,11/01/2020,NA,NA,NA,NA,11/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,11/01/2020,13/01/2020,1,11/01/2020,11/01/2020,0,NA,NA,NA,NA,NA,gmail.com,I,11/01/2020,NA,NA
1044397605,11/12/2019,I,OOBWIN15,OOBWIN15,CON,,11/12/2019,11/12/2019,|OOBWIN1506|,OOBWIN15,11/12/2019,11/12/2019,11/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,11/12/2019,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,outlook.com,I,11/12/2019,NA,NA
1039880545,15/08/2019,I,ADBEMA19,ADBEMA19,CON,,14/08/2019,15/08/2019,|ADBEMA1906|SAPCRMSHIP120501|,ADBEMA19,14/08/2019,15/08/2019,14/08/2019,NA,NA,NA,NA,15/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,32,25/11/2019,20/02/2020,4,28/12/2019,12/02/2020,0,NA,NA,NA,NA,NA,gmail.com,I,14/08/2019,NA,NA
1045490565,09/01/2020,U,OOBWIN15,,CON,,NA,08/01/2020,|OOBWIN1506|,OOBWIN15,08/01/2020,08/01/2020,08/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,twlakes.net,U,08/01/2020,NA,NA
1041964827,18/09/2019,U,OOBWIN15,,CON,,NA,16/12/2019,|OOBWIN1506|,OOBWIN15,17/09/2019,16/12/2019,17/09/2019,NA,NA,NA,NA,17/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,absoluterrelations.com,U,16/12/2019,NA,NA
1046672612,22/02/2020,U,OOBWIN15,,CON,,NA,21/02/2020,|OOBWIN1506|,OOBWIN15,21/02/2020,21/02/2020,21/02/2020,NA,NA,21/02/2020,NA,NA,NA,NA,NA,21/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,21/02/2020,NA,NA
1044254674,10/12/2019,U,SAPCRMSH,,CON,,NA,08/12/2019,|SAPCRMSHIP120501|,SAPCRMSH,08/12/2019,08/12/2019,02/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,08/12/2019,NA,NA
1021011614,20/07/2019,I,LIDUAS16,NETMINNG,CON,,16/07/2019,20/07/2019,|IGNONE20121024|LIDUAS1608|,LIDUAS16,18/03/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,98,20/07/2019,04/01/2020,6,20/07/2019,05/01/2020,1,05/01/2020,05/01/2020,NA,NA,NA,gmail.com,I,20/07/2019,NA,NA
1037921255,11/04/2019,I,NETMINNG,NETMINNG,CON,,11/04/2019,11/04/2019,|IGNONE20121024|,NETMINNG,11/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,I,11/04/2019,NA,NA
1045323213,05/01/2020,I,OOBWIN15,OOBWIN15,CON,,05/01/2020,05/01/2020,|OOBWIN1506|,OOBWIN15,05/01/2020,05/01/2020,05/01/2020,NA,NA,NA,NA,05/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,05/01/2020,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,05/01/2020,NA,NA
1044815847,30/12/2019,I,HYBRIS15,HYBRIS15,CON,,30/12/2019,30/12/2019,|HYBRIS1506|,HYBRIS15,21/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,30/12/2019,NA,NA
1043690691,25/11/2019,U,SAPCRMSH,,AFF,,NA,21/11/2019,|SAPCRMSHIP120501|,SAPCRMSH,21/11/2019,21/11/2019,21/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21/11/2019,NA,NA,CA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,21/11/2019,NA,NA
1045191138,31/12/2019,U,OOBWIN15,,CON,,NA,31/12/2019,|OOBWIN1506|,OOBWIN15,31/12/2019,31/12/2019,31/12/2019,NA,NA,NA,NA,31/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,hotmail.com,U,31/12/2019,NA,NA
1040030112,21/08/2019,I,HYBRIS15,HYBRIS15,CON,,20/08/2019,20/08/2019,|HYBRIS1506|,HYBRIS15,20/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,hotmali.cn,I,20/08/2019,NA,NA
1041218270,30/08/2019,U,OOBWIN15,,CON,,NA,29/08/2019,|OOBWIN1506|,OOBWIN15,29/08/2019,29/08/2019,29/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,30/08/2019,24/12/2019,1,04/09/2019,16/09/2019,0,NA,NA,NA,NA,NA,loraincountyhealth.com,U,29/08/2019,NA,NA
